257,1672608300000,16600.11,16603.0,16598.47,16601.35,254.65597
258,1672608600000,16601.8,16602.22,16596.99,16597.48,224.02803
259,1672608900000,16597.48,16605.52,16597.0,16603.19,376.29564
260,1672609200000,16603.19,16604.04,16599.67,16600.96,249.18119
261,1672609500000,16601.33,16605.11,16600.0,16604.17,285.59116
262,1672609800000,16603.75,16608.42,16603.11,16608.05,256.49462
263,1672610100000,16607.69,16608.83,16603.99,16606.68,336.93605
264,1672610400000,16607.02,16613.85,16606.53,16611.63,315.28584
265,1672610700000,16611.63,16612.15,16605.27,16605.84,287.8367
266,1672611000000,16605.55,16605.95,16595.73,16597.67,373.50741
267,1672611300000,16597.67,16598.7,16586.24,16593.62,450.27244
268,1672611600000,16593.62,16600.99,16593.23,16596.97,241.12373
269,1672611900000,16596.97,16597.8,16594.06,16595.55,217.42516
270,1672612200000,16595.55,16598.14,16592.24,16592.73,202.21426
271,1672612500000,16592.53,16596.39,16592.52,16594.1,274.83142
272,1672612800000,16594.1,16600.62,16592.88,16599.89,383.26627
273,1672613100000,16600.26,16601.17,16595.37,16598.56,269.25038
274,1672613400000,16598.98,16602.97,16595.08,16596.78,487.90098
275,1672613700000,16596.23,16602.85,16593.03,16602.12,187.28202
276,1672614000000,16602.39,16603.83,16600.94,16601.74,172.68144
277,1672614300000,16602.29,16617.03,16600.8,16615.74,374.831
278,1672614600000,16615.74,16625.0,16615.24,16617.96,487.37153
279,1672614900000,16617.71,16621.97,16612.08,16616.86,276.04797
280,1672615200000,16617.06,16621.0,16614.1,16616.78,247.32603
281,1672615500000,16616.78,16617.41,16604.65,16608.6,319.96858
282,1672615800000,16608.0,16619.2,16608.0,16613.18,380.79702
283,1672616100000,16613.18,16613.77,16602.61,16610.15,398.51811
284,1672616400000,16610.64,16616.73,16607.64,16609.04,369.67497
285,1672616700000,16608.57,16609.05,16603.31,16604.82,228.21337
286,1672617000000,16605.23,16611.35,16604.27,16609.8,220.4789
287,1672617300000,16609.48,16621.44,16609.19,16616.75,370.70603
288,1672617600000,16617.17,16624.87,16616.75,16620.23,380.81054
289,1672617900000,16620.23,16629.05,16615.53,16618.12,480.00633
290,1672618200000,16618.12,16619.85,16610.03,16612.62,315.06587
291,1672618500000,16612.62,16614.43,16598.3,16599.38,374.4542
292,1672618800000,16599.38,16602.35,16596.01,16599.77,333.57696
293,1672619100000,16599.77,16602.85,16587.82,16588.45,426.31149
294,1672619400000,16588.45,16598.04,16584.41,16595.65,479.1137
295,1672619700000,16595.99,16599.35,16585.14,16587.28,308.43881
296,1672620000000,16587.67,16594.0,16584.53,16593.31,344.10068
297,1672620300000,16593.32,16594.47,16590.69,16592.65,230.68019
298,1672620600000,16592.65,16593.0,16584.63,16585.09,244.92059
299,1672620900000,16585.09,16593.5,16581.25,16588.35,409.59012
300,1672621200000,16587.97,16589.2,16576.86,16581.79,423.72389
301,1672621500000,16581.79,16583.91,16553.25,16559.97,1782.48043
302,1672621800000,16559.45,16571.7,16556.95,16567.52,538.0382
303,1672622100000,16567.52,16567.84,16548.7,16560.02,818.44129
304,1672622400000,16560.02,16564.86,16549.65,16564.86,465.44759
305,1672622700000,16564.86,16570.0,16562.18,16568.83,323.10541
306,1672623000000,16568.34,16572.13,16563.04,16572.13,310.77342
307,1672623300000,16572.13,16574.87,16570.0,16570.42,247.34175
308,1672623600000,16570.42,16571.99,16566.47,16570.24,232.81398
309,1672623900000,16569.84,16571.91,16567.59,16568.71,206.87484
310,1672624200000,16568.93,16570.46,16567.66,16569.41,170.89844
311,1672624500000,16569.11,16570.12,16564.31,16565.04,271.91519
312,1672624800000,16565.03,16574.38,16555.0,16571.95,522.88279
